priority_rank,content_id,client_id,rf_score,impressions_90d,days_since_last_update,avg_position,reason_code,recommended_action
26224,content_3f9eedfee483,client_19581e27de,0.2668471796987683,763,22,29.2,low_volume_deep_serp,monitor_or_prune
26225,content_0d318a83f1a7,client_e629fa6598,0.2667309170077582,1175,22,29.5,low_volume_deep_serp,monitor_or_prune
26226,content_aaaeec5bca4c,client_19581e27de,0.26667716848528117,145,104,55.1,low_volume_deep_serp,monitor_or_prune
26227,content_4686424b8f1a,client_19581e27de,0.2666478108891417,223,104,36.4,low_volume_deep_serp,monitor_or_prune
26228,content_9c99214e6c59,client_19581e27de,0.2666251514458969,4577,104,45.5,low_volume_deep_serp,monitor_or_prune
26229,content_4f7475e978b3,client_19581e27de,0.26654148988347603,181,104,46.5,low_volume_deep_serp,monitor_or_prune
26230,content_25633ae9c1f9,client_2c624232cd,0.2663180779574335,1,20,41.0,low_volume_deep_serp,monitor_or_prune
26231,content_4318bdaf370c,client_4ec9599fc2,0.26631220578520126,507,20,41.6,low_volume_deep_serp,monitor_or_prune
26232,content_f034e3366112,client_a88a7902cb,0.2662964928936301,1,8,37.0,low_volume_deep_serp,monitor_or_prune
26233,content_6476d1d8c050,client_19581e27de,0.26627719439846365,304,313,67.8,low_volume_deep_serp,monitor_or_prune
26234,content_95cf5ac12c1b,client_8722616204,0.2662481123257779,5,104,6.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26235,content_5303b57911a1,client_9f14025af0,0.2661769259927554,3,151,2.3,low_volume_deep_serp,monitor_or_prune
26236,content_be2d3db65f78,client_8722616204,0.2661519388245721,5,104,8.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26237,content_cc6c038d6d7d,client_19581e27de,0.26615175821934617,318,22,29.7,low_volume_deep_serp,monitor_or_prune
26238,content_79b046e92b1e,client_19581e27de,0.2660747021647045,159,104,65.1,low_volume_deep_serp,monitor_or_prune
26239,content_8703153c2f98,client_19581e27de,0.2660747021647045,161,104,49.1,low_volume_deep_serp,monitor_or_prune
26240,content_0f870f37120d,client_4ec9599fc2,0.2660275988501856,3,20,33.7,low_volume_deep_serp,monitor_or_prune
26241,content_4995288adcef,client_f369cb89fc,0.265886565733115,1,8,7.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26242,content_dc753f418890,client_2c624232cd,0.2658160706517972,925,11,41.9,low_volume_deep_serp,monitor_or_prune
26243,content_3644cb1007be,client_4e07408562,0.2658052997245894,105,104,50.1,low_volume_deep_serp,monitor_or_prune
26244,content_77ec933f972a,client_19581e27de,0.26553553735345337,720,22,28.6,low_volume_deep_serp,monitor_or_prune
26245,content_bc805497f866,client_4e07408562,0.2654936865634719,225,104,47.0,low_volume_deep_serp,monitor_or_prune
26246,content_fb022508eaac,client_19581e27de,0.265448979095888,170,22,30.3,low_volume_deep_serp,monitor_or_prune
26247,content_ef5ddc895079,client_d4735e3a26,0.26538324059070073,6,20,1.7,low_volume_deep_serp,monitor_or_prune
26248,content_fafc4ea796a9,client_e629fa6598,0.26537137202420596,1309,22,31.0,low_volume_deep_serp,monitor_or_prune
26249,content_0f13940d4e13,client_19581e27de,0.2653608016122598,303,22,29.4,low_volume_deep_serp,monitor_or_prune
26250,content_70bcb04fe555,client_19581e27de,0.2653520056866161,499,22,28.5,low_volume_deep_serp,monitor_or_prune
26251,content_148ac7fc14ae,client_e629fa6598,0.2653061553507608,373,22,29.8,low_volume_deep_serp,monitor_or_prune
26252,content_f422ed11d6ed,client_19581e27de,0.2653037932937161,420,22,30.0,low_volume_deep_serp,monitor_or_prune
26253,content_a8890c345770,client_2c624232cd,0.2652492313306475,191,11,54.0,low_volume_deep_serp,monitor_or_prune
26254,content_77c95f9c5b8f,client_4ec9599fc2,0.2652468726742414,3,104,11.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26255,content_462771fc8e50,client_2c624232cd,0.2651945920666677,160,11,28.5,low_volume_deep_serp,monitor_or_prune
26256,content_78e89c068aba,client_2c624232cd,0.2651832274166332,80,22,34.0,low_volume_deep_serp,monitor_or_prune
26257,content_9b2e11e58f78,client_a88a7902cb,0.26516693694581045,4,28,96.8,low_volume_deep_serp,monitor_or_prune
26258,content_6f4bbb0cf703,client_2c624232cd,0.2651468898899482,52,11,56.5,low_volume_deep_serp,monitor_or_prune
26259,content_cf37929bb8c2,client_19581e27de,0.2649912319539782,1173,22,29.2,low_volume_deep_serp,monitor_or_prune
26260,content_98ea76f5b8cf,client_d4735e3a26,0.264976051252318,6,20,4.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
26261,content_80f5e8fdc6c1,client_19581e27de,0.26492498559676003,104,22,34.0,low_volume_deep_serp,monitor_or_prune
26262,content_c7541a72852f,client_2c624232cd,0.2648850293396308,128,11,36.8,low_volume_deep_serp,monitor_or_prune
26263,content_20efd40683b4,client_19581e27de,0.2648384380158106,34,22,31.8,low_volume_deep_serp,monitor_or_prune
26264,content_0371fc7cdb0a,client_4e07408562,0.2648049575041119,2416,104,69.7,low_volume_deep_serp,monitor_or_prune
26265,content_56f5ff2d117d,client_19581e27de,0.26479275829994364,186,104,49.6,low_volume_deep_serp,monitor_or_prune
26266,content_5118dc9540d3,client_19581e27de,0.26472814634340597,2069,22,30.5,low_volume_deep_serp,monitor_or_prune
26267,content_9a2b36690690,client_19581e27de,0.2645726108744604,1657,22,35.9,low_volume_deep_serp,monitor_or_prune
26268,content_ce0efb719030,client_d4735e3a26,0.26457055456003925,6,20,3.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
26269,content_403268d62db3,client_d4735e3a26,0.26454359227559365,6,20,2.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26270,content_676a38513e76,client_19581e27de,0.2645352127137939,106,22,33.3,low_volume_deep_serp,monitor_or_prune
26271,content_604410d157b0,client_19581e27de,0.2645058125963977,631,22,30.1,low_volume_deep_serp,monitor_or_prune
26272,content_00d7d2d7958e,client_19581e27de,0.2645058125963977,537,22,30.1,low_volume_deep_serp,monitor_or_prune
26273,content_b157f4a7a1bc,client_19581e27de,0.2645058125963977,430,22,29.2,low_volume_deep_serp,monitor_or_prune
26274,content_82edc0d5c7d6,client_19581e27de,0.2645058125963977,459,22,30.0,low_volume_deep_serp,monitor_or_prune
26275,content_11bec72dc466,client_4e07408562,0.2645004850966853,290,104,49.0,low_volume_deep_serp,monitor_or_prune
26276,content_2a890496afdb,client_4e07408562,0.26449989446364847,874,104,53.2,low_volume_deep_serp,monitor_or_prune
26277,content_258c2d6e1ca3,client_2c624232cd,0.26448140827650585,82,22,33.4,low_volume_deep_serp,monitor_or_prune
26278,content_003380cff485,client_f369cb89fc,0.2644505765945057,4,20,12.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
26279,content_177842b7970b,client_d4735e3a26,0.2644327713591718,6,20,3.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
26280,content_dc8e33e36f8d,client_19581e27de,0.26438023534218924,1257,104,73.6,low_volume_deep_serp,monitor_or_prune
26281,content_5ec29ae79c60,client_3fdba35f04,0.2643055676372037,2439,104,49.8,low_volume_deep_serp,monitor_or_prune
26282,content_d9a302271358,client_9f14025af0,0.26429627509964315,7,20,1.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
26283,content_c81770e48345,client_2c624232cd,0.264271530173214,441,11,44.2,low_volume_deep_serp,monitor_or_prune
26284,content_393290d7af35,client_19581e27de,0.2642689788768086,840,104,74.1,low_volume_deep_serp,monitor_or_prune
26285,content_48d53a6387b8,client_e629fa6598,0.26423153521182935,104,20,37.5,low_volume_deep_serp,monitor_or_prune
26286,content_c5048891b8a9,client_e29c9c180c,0.26421436923628316,5,104,6.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
26287,content_31ecff0e6412,client_8527a891e2,0.2641113474642973,2,8,2.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26288,content_316a943d199c,client_d4735e3a26,0.2641006379268187,5,211,6.0,thin_content_staleness,depth_expansion_and_faq
26289,content_3088ba1333db,client_19581e27de,0.2640704586536973,229,104,72.0,low_volume_deep_serp,monitor_or_prune
26290,content_8fd245d1965b,client_8527a891e2,0.26405285033895665,4,104,6.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26291,content_1302277993e5,client_19581e27de,0.26400131845510527,1175,104,64.2,low_volume_deep_serp,monitor_or_prune
26292,content_96bc892f208b,client_d4735e3a26,0.2639809672107913,6,20,1.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26293,content_ab50671392b4,client_19581e27de,0.26387400947859363,5128,22,30.4,low_volume_deep_serp,monitor_or_prune
26294,content_0e8a62788a4a,client_19581e27de,0.2638552264341978,636,104,51.5,low_volume_deep_serp,monitor_or_prune
26295,content_6df6bb086185,client_19581e27de,0.26376841215420266,101,22,32.8,low_volume_deep_serp,monitor_or_prune
26296,content_a3c05ccacdf7,client_19581e27de,0.26372438168244877,761,22,28.8,low_volume_deep_serp,monitor_or_prune
26297,content_2a12a67b1884,client_19581e27de,0.263661536146702,1227,104,62.8,low_volume_deep_serp,monitor_or_prune
26298,content_b712ea281dfc,client_8722616204,0.2636509053104703,5,104,7.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
26299,content_9bce7d209242,client_19581e27de,0.26364950422637434,1409,104,43.2,low_volume_deep_serp,monitor_or_prune
26300,content_97f6fc882e4f,client_19581e27de,0.26361859996433895,268,22,30.5,low_volume_deep_serp,monitor_or_prune
26301,content_f35df84f183b,client_19581e27de,0.26361859996433895,253,22,30.4,low_volume_deep_serp,monitor_or_prune
26302,content_d893829c0880,client_19581e27de,0.26361859996433895,255,22,30.4,low_volume_deep_serp,monitor_or_prune
26303,content_365ffb2ca896,client_e629fa6598,0.26361859996433895,236,22,30.4,low_volume_deep_serp,monitor_or_prune
26304,content_3d49ab508c58,client_4e07408562,0.2635134775513642,720,104,41.5,low_volume_deep_serp,monitor_or_prune
26305,content_8d0c7eec258a,client_4e07408562,0.2635134775513642,705,104,39.8,low_volume_deep_serp,monitor_or_prune
26306,content_3ffc8a7a40ee,client_8527a891e2,0.26350586840212037,1,8,3.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26307,content_c3b109c7b1e3,client_4e07408562,0.26346583474235635,607,104,45.7,low_volume_deep_serp,monitor_or_prune
26308,content_ff87e058b27d,client_19581e27de,0.26344494383191036,509,104,44.1,low_volume_deep_serp,monitor_or_prune
26309,content_8454508fb369,client_4e07408562,0.26344209166457466,891,104,45.9,low_volume_deep_serp,monitor_or_prune
26310,content_3af0c8bd5cd1,client_19581e27de,0.2634012357352434,1336,22,28.9,low_volume_deep_serp,monitor_or_prune
26311,content_351ae550841b,client_f74efabef1,0.263363930012422,5,20,34.4,low_volume_deep_serp,monitor_or_prune
26312,content_521ea7615119,client_19581e27de,0.2633318930773047,869,22,31.0,low_volume_deep_serp,monitor_or_prune
26313,content_83100747c9cb,client_8527a891e2,0.26333162331460785,3,98,7.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26314,content_cc85c37cc89c,client_19581e27de,0.26330500891476366,1203,22,29.4,low_volume_deep_serp,monitor_or_prune
26315,content_827b209fa167,client_4e07408562,0.263233401737766,426,104,45.0,low_volume_deep_serp,monitor_or_prune
26316,content_d84dfaca7672,client_2c624232cd,0.26318835105311345,1121,11,27.4,low_volume_deep_serp,monitor_or_prune
26317,content_6beb5eb7eefd,client_4e07408562,0.26309792488405176,787,104,41.7,low_volume_deep_serp,monitor_or_prune
26318,content_4c09ec7dd1d2,client_e29c9c180c,0.26306572383123983,5,20,8.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26319,content_0f452d40804a,client_19581e27de,0.26303978761232544,820,104,41.5,low_volume_deep_serp,monitor_or_prune
26320,content_bcf1b6a7a986,client_4e07408562,0.2630355307342317,1252,104,53.9,low_volume_deep_serp,monitor_or_prune
26321,content_0c7f8df33a0a,client_19581e27de,0.2629737237928948,243,22,29.4,low_volume_deep_serp,monitor_or_prune
26322,content_d25eec6fab2b,client_e629fa6598,0.2629388937909624,283,20,69.2,low_volume_deep_serp,monitor_or_prune
26323,content_885ea290764c,client_8527a891e2,0.26288835543856176,2,8,9.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26324,content_763a5d77c8ec,client_19581e27de,0.2628759969414664,1487,22,30.3,low_volume_deep_serp,monitor_or_prune
26325,content_df7c6930ed01,client_d4735e3a26,0.2628733775961934,6,20,3.8,low_volume_deep_serp,monitor_or_prune
26326,content_dc67ab936666,client_e629fa6598,0.26286995795594376,3396,22,31.7,low_volume_deep_serp,monitor_or_prune
26327,content_6b87c3d0fc08,client_f369cb89fc,0.2627390429793557,3,8,1.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26328,content_4797dbb353b5,client_19581e27de,0.26271957024009623,544,104,50.4,low_volume_deep_serp,monitor_or_prune
26329,content_5fd100a1ba61,client_19581e27de,0.2627032752322261,236,104,61.2,low_volume_deep_serp,monitor_or_prune
26330,content_9bca8745b2db,client_19581e27de,0.2627032752322261,252,104,58.1,low_volume_deep_serp,monitor_or_prune
26331,content_9084523b410d,client_19581e27de,0.2627032752322261,234,104,57.1,low_volume_deep_serp,monitor_or_prune
26332,content_5a21a6d2fdc4,client_9f14025af0,0.26263709050571515,5,20,7.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
26333,content_dc7b81fd2fff,client_4e07408562,0.26257466241281063,837,104,43.9,low_volume_deep_serp,monitor_or_prune
26334,content_019209346a55,client_4e07408562,0.26256506808445407,315,104,48.8,low_volume_deep_serp,monitor_or_prune
26335,content_5a9d3d70cd90,client_8527a891e2,0.26249425976874396,1,8,30.0,low_volume_deep_serp,monitor_or_prune
26336,content_17f3119d4544,client_e629fa6598,0.2624317086923546,711,20,67.9,low_volume_deep_serp,monitor_or_prune
26337,content_af34ee645e2a,client_2c624232cd,0.26239393623747415,424,11,32.9,low_volume_deep_serp,monitor_or_prune
26338,content_7d608decaea5,client_4e07408562,0.2623626036643032,315,104,65.4,low_volume_deep_serp,monitor_or_prune
26339,content_ccfdda6793b4,client_e629fa6598,0.2623584690677642,295,22,30.5,low_volume_deep_serp,monitor_or_prune
26340,content_13bbd72aea33,client_e29c9c180c,0.26233206716129776,3,104,118.0,low_volume_deep_serp,monitor_or_prune
26341,content_9fecdbcad47a,client_f369cb89fc,0.26230249338054906,2,8,5.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26342,content_44b97f41a0fd,client_19581e27de,0.2622744895117777,242,22,30.8,low_volume_deep_serp,monitor_or_prune
26343,content_8a3de3e07ec1,client_9f14025af0,0.2622691300379192,5,20,77.2,low_volume_deep_serp,monitor_or_prune
26344,content_91a3f3b7ae14,client_19581e27de,0.2622473311897855,410,104,78.3,low_volume_deep_serp,monitor_or_prune
26345,content_541af57f1a9f,client_19581e27de,0.2622473311897855,326,104,76.4,low_volume_deep_serp,monitor_or_prune
26346,content_bdbd33440a14,client_2c624232cd,0.2621867130586509,116,11,43.8,low_volume_deep_serp,monitor_or_prune
26347,content_cc0fbd76e442,client_4e07408562,0.26214405805954144,3550,104,56.1,low_volume_deep_serp,monitor_or_prune
26348,content_209e3e9b971f,client_9f14025af0,0.26212260721014913,5,20,89.4,low_volume_deep_serp,monitor_or_prune
26349,content_b7457edaee9e,client_e629fa6598,0.26212162296902175,310,20,67.9,low_volume_deep_serp,monitor_or_prune
26350,content_69dfd503ee88,client_4e07408562,0.2621099149130459,1038,104,51.2,low_volume_deep_serp,monitor_or_prune
26351,content_80dd61da7ce1,client_4e07408562,0.2620551454823756,402,104,49.3,low_volume_deep_serp,monitor_or_prune
26352,content_0594b35b6b52,client_19581e27de,0.26204738429749963,428,22,28.6,low_volume_deep_serp,monitor_or_prune
26353,content_6296fa49281b,client_19581e27de,0.2620171906603057,1711,104,49.1,low_volume_deep_serp,monitor_or_prune
26354,content_6c5027813bfc,client_19581e27de,0.2620171906603057,1594,104,57.6,low_volume_deep_serp,monitor_or_prune
26355,content_4cb6d7fd048a,client_9f14025af0,0.26201137249933176,5,20,8.4,low_volume_deep_serp,monitor_or_prune
26356,content_0ec0e60804a1,client_e629fa6598,0.26194069144731186,2,20,28.5,low_volume_deep_serp,monitor_or_prune
26357,content_d4de02e3ac64,client_19581e27de,0.2619049021751866,927,104,59.0,low_volume_deep_serp,monitor_or_prune
26358,content_29a00d38e9d4,client_f369cb89fc,0.26185947503950685,1,8,5.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26359,content_9399f5a1225e,client_f369cb89fc,0.2618259424942554,3,8,12.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26360,content_8e6a479b67c3,client_8527a891e2,0.26176100965954474,5,20,7.4,striking_distance_ctr_gap,title_meta_ctr_rewrite
26361,content_3e0d4f33d0b8,client_8527a891e2,0.2617217007249348,4,8,2.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26362,content_a08f9daab49c,client_e629fa6598,0.261679849915457,478,22,28.5,low_volume_deep_serp,monitor_or_prune
26363,content_ae92ca1ecdbf,client_19581e27de,0.26165809728709716,135,22,32.7,low_volume_deep_serp,monitor_or_prune
26364,content_e2737c796b98,client_4ec9599fc2,0.2616143635916475,5,20,3.4,low_volume_deep_serp,monitor_or_prune
26365,content_a6a45099a14f,client_19581e27de,0.26159141259592866,173,22,30.5,low_volume_deep_serp,monitor_or_prune
26366,content_5bf51d9d5570,client_19581e27de,0.26157624567685017,1241,22,31.0,low_volume_deep_serp,monitor_or_prune
26367,content_9484b0bf3da3,client_19581e27de,0.2615680746943495,790,22,29.4,low_volume_deep_serp,monitor_or_prune
26368,content_f944f2d22f29,client_8722616204,0.2615605531587784,4,8,6.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26369,content_2be780a2a44b,client_19581e27de,0.26150845964204233,1648,22,30.5,low_volume_deep_serp,monitor_or_prune
26370,content_1fe5d859869b,client_19581e27de,0.26148083540408595,1272,104,42.1,low_volume_deep_serp,monitor_or_prune
26371,content_dcea4fa1f5fa,client_19581e27de,0.2612794889838822,1717,22,31.5,low_volume_deep_serp,monitor_or_prune
26372,content_c5202080402c,client_19581e27de,0.26125487293619665,969,22,29.7,low_volume_deep_serp,monitor_or_prune
26373,content_e41c32789306,client_624b60c58c,0.2611153847654617,1,8,8.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26374,content_e21f91374d63,client_19581e27de,0.2610955714111931,270,104,57.7,low_volume_deep_serp,monitor_or_prune
26375,content_9a7fe374c900,client_9f14025af0,0.26107478084077734,3,8,26.3,low_volume_deep_serp,monitor_or_prune
26376,content_ee1738c7ea85,client_19581e27de,0.2610133077381679,313,22,30.1,low_volume_deep_serp,monitor_or_prune
26377,content_d645cfe66a78,client_8527a891e2,0.26091131852391425,4,20,17.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
26378,content_017351b22fcc,client_19581e27de,0.2608982241413322,125,104,48.5,low_volume_deep_serp,monitor_or_prune
26379,content_9d831af6618e,client_f369cb89fc,0.2608670891968673,3,8,7.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26380,content_7749113e016d,client_9f14025af0,0.260838985216196,4,151,11.8,low_volume_deep_serp,monitor_or_prune
26381,content_9815a184d419,client_19581e27de,0.2608352180264777,420,22,30.5,low_volume_deep_serp,monitor_or_prune
26382,content_520c30e40873,client_e629fa6598,0.260599439713346,1300,22,34.2,low_volume_deep_serp,monitor_or_prune
26383,content_0c0520ae9695,client_19581e27de,0.26059264729296133,90,22,35.6,low_volume_deep_serp,monitor_or_prune
26384,content_fb58573ae799,client_e29c9c180c,0.2604946566296944,5,104,101.6,low_volume_deep_serp,monitor_or_prune
26385,content_cd850fb019b1,client_8527a891e2,0.26046591338572567,5,20,15.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
26386,content_a7720e2676d6,client_8527a891e2,0.26046528293661064,4,103,34.0,low_volume_deep_serp,monitor_or_prune
26387,content_ed77f6eb13ea,client_e629fa6598,0.2604055144107422,1989,20,60.9,low_volume_deep_serp,monitor_or_prune
26388,content_97eaa120555c,client_19581e27de,0.26036517054221375,974,104,43.4,low_volume_deep_serp,monitor_or_prune
26389,content_e0ac7de49ebc,client_8722616204,0.26035222546060577,5,104,5.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26390,content_f57a59a44c37,client_19581e27de,0.26033383716035496,783,104,52.7,low_volume_deep_serp,monitor_or_prune
26391,content_937813a53eba,client_19581e27de,0.26027620084577074,1198,104,44.9,low_volume_deep_serp,monitor_or_prune
26392,content_87e13ad7be3b,client_f74efabef1,0.26024201090235277,3,8,1.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26393,content_f777bcb4fdad,client_8527a891e2,0.2601921257954135,4,103,6.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26394,content_b00c16983868,client_624b60c58c,0.26016184132509784,4,8,6.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26395,content_548036123034,client_f369cb89fc,0.2601354518312737,5,20,4.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
26396,content_987ccca5fe63,client_19581e27de,0.2601351032363347,1076,22,30.7,low_volume_deep_serp,monitor_or_prune
26397,content_ef51cab04b3c,client_a88a7902cb,0.2601016455847586,5,28,6.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26398,content_be905335c59c,client_8527a891e2,0.26007269901856334,5,20,7.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26399,content_3fdeba27630e,client_19581e27de,0.26006092105686424,652,104,45.3,low_volume_deep_serp,monitor_or_prune
26400,content_16134160007a,client_19581e27de,0.26006092105686424,453,104,47.6,low_volume_deep_serp,monitor_or_prune
26401,content_08e6616dbe13,client_19581e27de,0.26006092105686424,483,104,46.4,low_volume_deep_serp,monitor_or_prune
26402,content_2c259410ba09,client_8527a891e2,0.2600566087632373,3,8,25.7,low_volume_deep_serp,monitor_or_prune
26403,content_2d746ca61e59,client_19581e27de,0.2600372373291593,588,22,30.4,low_volume_deep_serp,monitor_or_prune
26404,content_1e9de4c9542e,client_e629fa6598,0.2600372373291593,762,22,30.6,low_volume_deep_serp,monitor_or_prune
26405,content_3464adc98816,client_8527a891e2,0.2600058819089554,2,8,5.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26406,content_1884353791a8,client_8527a891e2,0.2599157326324514,2,8,5.5,striking_distance_ctr_gap,title_meta_ctr_rewrite
26407,content_c7047d2db013,client_19581e27de,0.2598372691793802,40,22,70.7,low_volume_deep_serp,monitor_or_prune
26408,content_502ae0d7c7ff,client_19581e27de,0.2598354405146184,297,104,57.8,low_volume_deep_serp,monitor_or_prune
26409,content_dcd38075ec2c,client_8527a891e2,0.25978022034787907,3,104,6.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26410,content_c4433ad482ff,client_4ec9599fc2,0.2597222760702793,1,20,3.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26411,content_f2d9832b9e02,client_4ec9599fc2,0.25965518194907655,782,20,44.1,low_volume_deep_serp,monitor_or_prune
26412,content_6aa8f8797235,client_2c624232cd,0.2596350086967275,1,22,73.0,low_volume_deep_serp,monitor_or_prune
26413,content_d7586bb7de54,client_19581e27de,0.25963131571764525,109,22,33.3,low_volume_deep_serp,monitor_or_prune
26414,content_365cced53e3e,client_f369cb89fc,0.2595817895265866,5,8,2.2,striking_distance_ctr_gap,title_meta_ctr_rewrite
26415,content_9fc41e4ea334,client_8527a891e2,0.259577854871377,5,20,20.6,low_volume_deep_serp,monitor_or_prune
26416,content_c3bd698df71a,client_f74efabef1,0.2594984354260081,4,8,6.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26417,content_d5e1b986b5fa,client_19581e27de,0.25948305506854225,1606,104,45.0,low_volume_deep_serp,monitor_or_prune
26418,content_8301d2c253bb,client_2c624232cd,0.2594753959341145,131,20,62.4,low_volume_deep_serp,monitor_or_prune
26419,content_92a84a2e05dd,client_2c624232cd,0.2594149391584052,109,11,35.2,low_volume_deep_serp,monitor_or_prune
26420,content_3db3c9053d5c,client_f369cb89fc,0.2594129811876288,4,20,1.3,low_volume_deep_serp,monitor_or_prune
26421,content_fdebc5b91d7a,client_19581e27de,0.2592888915925532,137,104,56.4,low_volume_deep_serp,monitor_or_prune
26422,content_74ed7b370eb8,client_8527a891e2,0.25918556122441616,3,20,59.0,low_volume_deep_serp,monitor_or_prune
26423,content_f294c6b16414,client_19581e27de,0.25916015439896195,309,104,53.7,low_volume_deep_serp,monitor_or_prune
26424,content_0f48c31cef7c,client_19581e27de,0.25916015439896195,308,104,60.1,low_volume_deep_serp,monitor_or_prune
26425,content_c58dceab1da0,client_19581e27de,0.25916015439896195,313,104,63.9,low_volume_deep_serp,monitor_or_prune
26426,content_7ee8462aedca,client_d4735e3a26,0.2591111283163364,5,20,4.8,striking_distance_ctr_gap,title_meta_ctr_rewrite
26427,content_8c54fb4a1849,client_8722616204,0.2590982009039891,5,104,6.6,striking_distance_ctr_gap,title_meta_ctr_rewrite
26428,content_97f52e6fc6ab,client_d4735e3a26,0.25909599544709067,6,20,4.2,low_volume_deep_serp,monitor_or_prune
26429,content_4b6eb848b1e9,client_e629fa6598,0.2590569121566051,122,20,32.2,low_volume_deep_serp,monitor_or_prune
26430,content_5bc6f0850db9,client_2c624232cd,0.25905318374981756,460,11,40.4,low_volume_deep_serp,monitor_or_prune
26431,content_72cae0f88334,client_19581e27de,0.2589400404339904,950,22,30.7,low_volume_deep_serp,monitor_or_prune
26432,content_3154c9cc4526,client_2c624232cd,0.25891455427773274,17,22,64.8,low_volume_deep_serp,monitor_or_prune
26433,content_35ae834455b3,client_624b60c58c,0.25890924842111274,1,8,9.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26434,content_90facfd9585c,client_e629fa6598,0.2588935600768958,3,20,40.0,low_volume_deep_serp,monitor_or_prune
26435,content_48f973ba9139,client_e629fa6598,0.2588935600768958,3,20,40.3,low_volume_deep_serp,monitor_or_prune
26436,content_448d77bf45f8,client_19581e27de,0.2587782444307631,180,104,56.7,low_volume_deep_serp,monitor_or_prune
26437,content_c07bf1667e26,client_d4735e3a26,0.25877768993169986,3,20,1.7,striking_distance_ctr_gap,title_meta_ctr_rewrite
26438,content_7f990123feaa,client_d4735e3a26,0.2587769830580967,7,20,3.4,low_volume_deep_serp,monitor_or_prune
26439,content_431dcffb5ea9,client_e629fa6598,0.25871608414781716,656,20,39.1,low_volume_deep_serp,monitor_or_prune
26440,content_04cb690399ae,client_19581e27de,0.258693126876598,440,22,31.1,low_volume_deep_serp,monitor_or_prune
26441,content_983f6612f9ea,client_19581e27de,0.258693126876598,500,22,31.0,low_volume_deep_serp,monitor_or_prune
26442,content_0429cd621923,client_19581e27de,0.258693126876598,460,22,31.1,low_volume_deep_serp,monitor_or_prune
26443,content_e6f04561c7ee,client_19581e27de,0.258693126876598,489,22,31.1,low_volume_deep_serp,monitor_or_prune
26444,content_ad3104612829,client_2c624232cd,0.25867146779008615,297,11,40.3,low_volume_deep_serp,monitor_or_prune
26445,content_d661302d5d19,client_a88a7902cb,0.258663507245168,1,28,8.0,striking_distance_ctr_gap,title_meta_ctr_rewrite
26446,content_4a11afc55980,client_19581e27de,0.25865855370299884,1138,104,61.2,low_volume_deep_serp,monitor_or_prune
26447,content_b694314765e5,client_d4735e3a26,0.25860849051751467,4,211,3.3,striking_distance_ctr_gap,title_meta_ctr_rewrite
26448,content_721e078d94ea,client_19581e27de,0.25860182014130473,61,22,38.9,low_volume_deep_serp,monitor_or_prune
26449,content_c1d7b99c643e,client_2c624232cd,0.258601604292125,333,11,23.0,low_volume_deep_serp,monitor_or_prune
26450,content_715fcf6424d0,client_2c624232cd,0.2585239304967566,125,11,42.7,low_volume_deep_serp,monitor_or_prune
